userId,movieId,rating,title,genres
95,2148,4,House(1986),Comedy|Fantasy|Horror
95,2167,4,Blade(1998),Action|Horror|Thriller
95,2279,4,UrbanLegend(1998),Horror|Thriller
95,2294,4,Antz(1998),Adventure|Animation|Children|Comedy|Fantasy
95,2327,4,TalesfromtheDarkside:TheMovie(1990),Fantasy|Horror|Thriller
95,2336,4,Elizabeth(1998),Drama
95,2353,4,EnemyoftheState(1998),Action|Thriller
95,2389,4,Psycho(1998),Crime|Horror|Thriller
95,2394,4,PrinceofEgyptThe(1998),Animation|Musical
95,2396,4,ShakespeareinLove(1998),Comedy|Drama|Romance
95,2428,4,FacultyThe(1998),Horror|Sci-Fi
95,2443,4,PlayingbyHeart(1998),Drama|Romance
95,2451,4,GateThe(1987),Horror
95,2455,4,FlyThe(1986),Drama|Horror|Sci-Fi|Thriller
95,2461,4,Leatherface:TexasChainsawMassacreIII(1990),Comedy|Horror|Thriller
95,2485,4,She'sAllThat(1999),Comedy|Romance
95,2513,4,PetSematary(1989),Horror
95,2541,4,CruelIntentions(1999),Drama
95,2580,4,Go(1999),Comedy|Crime
95,2581,4,NeverBeenKissed(1999),Comedy|Romance
95,2599,4,Election(1999),Comedy
95,2617,4,MummyThe(1999),Action|Adventure|Comedy|Fantasy|Horror|Thriller
95,2657,4,RockyHorrorPictureShowThe(1975),Comedy|Horror|Musical|Sci-Fi
95,2683,4,AustinPowers:TheSpyWhoShaggedMe(1999),Action|Adventure|Comedy
95,2694,4,BigDaddy(1999),Comedy
95,2710,4,BlairWitchProjectThe(1999),Drama|Horror|Thriller
95,2717,4,GhostbustersII(1989),Comedy|Fantasy|Sci-Fi
95,2746,4,LittleShopofHorrors(1986),Comedy|Horror|Musical
95,2762,4,SixthSenseThe(1999),Drama|Horror|Mystery
95,2787,4,Cat'sEye(1985),Horror
95,2867,4,FrightNight(1985),Comedy|Horror|Thriller
95,2868,4,FrightNightPartII(1988),Horror
95,2881,4,DoubleJeopardy(1999),Action|Crime|Drama|Thriller
95,2901,4,Phantasm(1979),Horror|Sci-Fi
95,2908,4,BoysDon'tCry(1999),Drama
95,2928,4,Razor'sEdgeThe(1984),Drama
95,3005,4,BoneCollectorThe(1999),Thriller
95,3016,4,Creepshow(1982),Horror
95,3107,4,Backdraft(1991),Action|Drama
95,3146,4,DeuceBigalow:MaleGigolo(1999),Comedy
95,3168,4,EasyRider(1969),Adventure|Drama
95,3185,4,SnowFallingonCedars(1999),Drama
95,3203,4,DeadCalm(1989),Thriller
95,3255,4,LeagueofTheirOwnA(1992),Comedy|Drama
95,3257,4,BodyguardThe(1992),Drama|Romance|Thriller
95,3258,4,DeathBecomesHer(1992),Comedy|Fantasy
95,3261,4,Singles(1992),Comedy|Drama|Romance
95,3264,4,BuffytheVampireSlayer(1992),Action|Comedy|Horror
95,3285,4,BeachThe(2000),Adventure|Drama
95,3298,4,BoilerRoom(2000),Crime|Drama|Thriller
95,3409,4,FinalDestination(2000),Drama|Thriller
95,3477,4,EmpireRecords(1995),Comedy|Drama
95,3660,4,PuppetMaster(1989),Horror|Sci-Fi|Thriller
95,3752,4,MeMyself&Irene(2000),Adventure|Comedy
95,3863,4,CellThe(2000),Drama|Horror|Thriller
95,3918,4,Hellbound:HellraiserII(1988),Horror
95,3967,4,BillyElliot(2000),Drama
95,4002,4,PlanesTrains&Automobiles(1987),Comedy
95,4008,4,BornontheFourthofJuly(1989),Drama|War
95,4030,4,Dracula2000(2000),Horror
95,4036,4,ShadowoftheVampire(2000),Drama|Horror
95,4081,4,BacktotheBeach(1987),Comedy
95,4085,4,BeverlyHillsCop(1984),Action|Comedy|Crime|Drama
95,4135,4,MonsterSquadThe(1987),Adventure|Comedy|Horror
95,4148,4,Hannibal(2001),Horror|Thriller
95,4205,4,Mermaids(1990),Comedy|Drama|Romance
95,4213,4,DeepstarSix(1989),Horror|Sci-Fi|Thriller
95,4480,4,BlobThe(1988),Horror|Sci-Fi
95,4490,4,CouchTripThe(1988),Comedy
95,4501,4,ElviraMistressoftheDark(1988),Comedy|Horror
95,4561,4,Waxwork(1988),Comedy|Horror
95,4618,4,Leviathan(1989),Horror|Sci-Fi|Thriller
95,4670,4,StepfatherThe(1987),Horror|Thriller
95,4682,4,Warlock(1989),Action|Horror
95,4700,4,PrincessDiariesThe(2001),Children|Comedy|Romance
95,4718,4,AmericanPie2(2001),Comedy
95,4734,4,JayandSilentBobStrikeBack(2001),Adventure|Comedy
95,4865,4,FromHell(2001),Crime|Horror|Mystery|Thriller
95,5203,4,TheMonsterClub(1981),Comedy|Horror
95,5222,4,KissingJessicaStein(2001),Comedy|Romance
95,5292,4,SlapShot(1977),Comedy
95,5308,4,ThreeMenandaBaby(1987),Comedy
95,5346,4,WildOrchid(1990),Drama|Romance
95,5349,4,Spider-Man(2002),Action|Adventure|Sci-Fi|Thriller
227,2231,5,Rounders(1998),Drama
227,2279,5,UrbanLegend(1998),Horror|Thriller
227,2315,5,BrideofChucky(Child'sPlay4)(1998),Comedy|Horror|Thriller
227,2328,5,Vampires(1998),Horror|Western
227,2334,5,SiegeThe(1998),Action|Thriller
227,2335,5,WaterboyThe(1998),Comedy
227,2338,5,IStillKnowWhatYouDidLastSummer(1998),Horror|Mystery|Thriller
227,2353,5,EnemyoftheState(1998),Action|Thriller
227,2386,5,JerrySpringer:Ringmaster(1998),Comedy|Drama
227,2387,5,VeryBadThings(1998),Comedy|Crime
227,2389,5,Psycho(1998),Crime|Horror|Thriller
227,2273,4,RushHour(1998),Action|Comedy|Crime|Thriller
227,2306,4,HolyMan(1998),Comedy
227,2316,4,PracticalMagic(1998),Drama|Fantasy|Mystery|Romance
227,2333,4,GodsandMonsters(1998),Drama
227,2340,4,MeetJoeBlack(1998),Romance
227,2392,4,JackFrost(1998),Children|Comedy|Drama
268,1,5,ToyStory(1995),Adventure|Animation|Children|Comedy|Fantasy
268,260,5,StarWars:EpisodeIV-ANewHope(1977),Action|Adventure|Sci-Fi
268,296,5,PulpFiction(1994),Comedy|Crime|Drama|Thriller
268,356,5,ForrestGump(1994),Comedy|Drama|Romance|War
268,364,5,LionKingThe(1994),Adventure|Animation|Children|Drama|Musical|IMAX
268,466,5,HotShots!PartDeux(1993),Action|Comedy|War
268,527,5,Schindler'sList(1993),Drama|War
268,539,5,SleeplessinSeattle(1993),Comedy|Drama|Romance
268,586,5,HomeAlone(1990),Children|Comedy
268,589,5,Terminator2:JudgmentDay(1991),Action|Sci-Fi
268,593,5,SilenceoftheLambsThe(1991),Crime|Horror|Thriller
268,594,5,SnowWhiteandtheSevenDwarfs(1937),Animation|Children|Drama|Fantasy|Musical
268,905,5,ItHappenedOneNight(1934),Comedy|Romance
268,912,5,Casablanca(1942),Drama|Romance
268,919,5,WizardofOzThe(1939),Adventure|Children|Fantasy|Musical
268,923,5,CitizenKane(1941),Drama|Mystery
268,953,5,It'saWonderfulLife(1946),Children|Drama|Fantasy|Romance
268,954,5,Mr.SmithGoestoWashington(1939),Drama
268,1036,5,DieHard(1988),Action|Crime|Thriller
268,1079,5,FishCalledWandaA(1988),Comedy|Crime
268,1127,5,AbyssThe(1989),Action|Adventure|Sci-Fi|Thriller
268,1196,5,StarWars:EpisodeV-TheEmpireStrikesBack(1980),Action|Adventure|Sci-Fi
268,1197,5,PrincessBrideThe(1987),Action|Adventure|Comedy|Fantasy|Romance
268,1198,5,RaidersoftheLostArk(IndianaJonesandtheRaidersoftheLostArk)(1981),Action|Adventure
268,1203,5,12AngryMen(1957),Drama
268,1214,5,Alien(1979),Horror|Sci-Fi
268,1230,5,AnnieHall(1977),Comedy|Romance
268,1258,5,ShiningThe(1980),Horror
268,1270,5,BacktotheFuture(1985),Adventure|Comedy|Sci-Fi
268,1278,5,YoungFrankenstein(1974),Comedy|Fantasy
268,1304,5,ButchCassidyandtheSundanceKid(1969),Action|Western
268,1307,5,WhenHarryMetSally...(1989),Comedy|Romance
268,1387,5,Jaws(1975),Action|Horror
268,1407,5,Scream(1996),Comedy|Horror|Mystery|Thriller
268,1968,5,BreakfastClubThe(1985),Comedy|Drama
268,2028,5,SavingPrivateRyan(1998),Action|Drama|War
268,2194,5,UntouchablesThe(1987),Action|Crime|Drama
268,2791,5,Airplane!(1980),Comedy
268,2918,5,FerrisBueller'sDayOff(1986),Comedy
268,3578,5,Gladiator(2000),Action|Adventure|Drama
268,3897,5,AlmostFamous(2000),Drama
268,4226,5,Memento(2000),Mystery|Thriller
268,4993,5,LordoftheRings:TheFellowshipoftheRingThe(2001),Adventure|Fantasy
268,6333,5,X2:X-MenUnited(2003),Action|Adventure|Sci-Fi|Thriller
268,6539,5,PiratesoftheCaribbean:TheCurseoftheBlackPearl(2003),Action|Adventure|Comedy|Fantasy
268,7438,5,KillBill:Vol.2(2004),Action|Drama|Thriller
268,31193,5,ManyAdventuresofWinniethePoohThe(1977),Animation|Children|Musical
268,35836,5,40-Year-OldVirginThe(2005),Comedy|Romance
268,48516,5,DepartedThe(2006),Crime|Drama|Thriller
268,49272,5,CasinoRoyale(2006),Action|Adventure|Thriller
268,52435,5,HowtheGrinchStoleChristmas!(1966),Animation|Comedy|Fantasy|Musical
268,55820,5,NoCountryforOldMen(2007),Crime|Drama
268,58559,5,DarkKnightThe(2008),Action|Crime|Drama|IMAX
268,81562,5,127Hours(2010),Adventure|Drama|Thriller
268,82459,5,TrueGrit(2010),Western
268,85414,5,SourceCode(2011),Action|Drama|Mystery|Sci-Fi|Thriller
268,88125,5,HarryPotterandtheDeathlyHallows:Part2(2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX
268,34,4.5,Babe(1995),Children|Drama
268,110,4.5,Braveheart(1995),Action|Drama|War
268,150,4.5,Apollo13(1995),Adventure|Drama|IMAX
268,235,4.5,EdWood(1994),Comedy|Drama
268,377,4.5,Speed(1994),Action|Romance|Thriller
268,480,4.5,JurassicPark(1993),Action|Adventure|Sci-Fi|Thriller
268,551,4.5,NightmareBeforeChristmasThe(1993),Animation|Children|Fantasy|Musical
268,588,4.5,Aladdin(1992),Adventure|Animation|Children|Comedy|Musical
268,595,4.5,BeautyandtheBeast(1991),Animation|Children|Fantasy|Musical|Romance|IMAX
268,750,4.5,Dr.Strangeloveor:HowILearnedtoStopWorryingandLovetheBomb(1964),Comedy|War
268,858,4.5,GodfatherThe(1972),Crime|Drama
268,924,4.5,2001:ASpaceOdyssey(1968),Adventure|Drama|Sci-Fi
268,969,4.5,AfricanQueenThe(1951),Adventure|Comedy|Romance|War
268,1022,4.5,Cinderella(1950),Animation|Children|Fantasy|Musical|Romance
268,1136,4.5,MontyPythonandtheHolyGrail(1975),Adventure|Comedy|Fantasy
268,1200,4.5,Aliens(1986),Action|Adventure|Horror|Sci-Fi
268,1222,4.5,FullMetalJacket(1987),Drama|War
268,1225,4.5,Amadeus(1984),Drama
268,1234,4.5,StingThe(1973),Comedy|Crime
268,1235,4.5,HaroldandMaude(1971),Comedy|Drama|Romance
268,1240,4.5,TerminatorThe(1984),Action|Sci-Fi|Thriller
268,1259,4.5,StandbyMe(1986),Adventure|Drama
268,1262,4.5,GreatEscapeThe(1963),Action|Adventure|Drama|War
268,1265,4.5,GroundhogDay(1993),Comedy|Fantasy|Romance
268,1266,4.5,Unforgiven(1992),Drama|Western
268,1288,4.5,ThisIsSpinalTap(1984),Comedy
268,1291,4.5,IndianaJonesandtheLastCrusade(1989),Action|Adventure
268,1393,4.5,JerryMaguire(1996),Drama|Romance
268,1573,4.5,Face/Off(1997),Action|Crime|Drama|Thriller
268,1732,4.5,BigLebowskiThe(1998),Comedy|Crime
268,1784,4.5,AsGoodasItGets(1997),Comedy|Drama|Romance
268,2000,4.5,LethalWeapon(1987),Action|Comedy|Crime|Drama
268,2291,4.5,EdwardScissorhands(1990),Drama|Fantasy|Romance
268,2398,4.5,Miracleon34thStreet(1947),Comedy|Drama
268,2571,4.5,MatrixThe(1999),Action|Sci-Fi|Thriller
268,2706,4.5,AmericanPie(1999),Comedy|Romance
268,2716,4.5,Ghostbusters(a.k.a.GhostBusters)(1984),Action|Comedy|Sci-Fi
268,2797,4.5,Big(1988),Comedy|Drama|Fantasy|Romance
268,2959,4.5,FightClub(1999),Action|Crime|Drama|Thriller
268,2987,4.5,WhoFramedRogerRabbit?(1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery
268,3147,4.5,GreenMileThe(1999),Crime|Drama
268,3471,4.5,CloseEncountersoftheThirdKind(1977),Adventure|Drama|Sci-Fi
268,3504,4.5,Network(1976),Comedy|Drama
268,4306,4.5,Shrek(2001),Adventure|Animation|Children|Comedy|Fantasy|Romance
268,4878,4.5,DonnieDarko(2001),Drama|Mystery|Sci-Fi|Thriller
268,4886,4.5,MonstersInc.(2001),Adventure|Animation|Children|Comedy|Fantasy
268,5418,4.5,BourneIdentityThe(2002),Action|Mystery|Thriller
268,5952,4.5,LordoftheRings:TheTwoTowersThe(2002),Adventure|Fantasy
268,6377,4.5,FindingNemo(2003),Adventure|Animation|Children|Comedy
268,7073,4.5,ShotintheDarkA(1964),Comedy|Crime|Mystery
268,7147,4.5,BigFish(2003),Drama|Fantasy|Romance
268,7153,4.5,LordoftheRings:TheReturnoftheKingThe(2003),Action|Adventure|Drama|Fantasy
268,7361,4.5,EternalSunshineoftheSpotlessMind(2004),Drama|Romance|Sci-Fi
268,8636,4.5,Spider-Man2(2004),Action|Adventure|Sci-Fi|IMAX
268,8961,4.5,IncrediblesThe(2004),Action|Adventure|Animation|Children|Comedy
268,25750,4.5,SherlockJr.(1924),Comedy|Fantasy|Romance
268,51662,4.5,300(2007),Action|Fantasy|War|IMAX
268,54286,4.5,BourneUltimatumThe(2007),Action|Crime|Thriller
268,56367,4.5,Juno(2007),Comedy|Drama|Romance
268,59315,4.5,IronMan(2008),Action|Adventure|Sci-Fi
268,60487,4.5,It'stheGreatPumpkinCharlieBrown(1966),Animation|Children|Comedy
268,68157,4.5,InglouriousBasterds(2009),Action|Drama|War
268,68358,4.5,StarTrek(2009),Action|Adventure|Sci-Fi|IMAX
268,69757,4.5,(500)DaysofSummer(2009),Comedy|Drama|Romance
268,72998,4.5,Avatar(2009),Action|Adventure|Sci-Fi|IMAX
268,78499,4.5,ToyStory3(2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
268,79132,4.5,Inception(2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
268,80463,4.5,SocialNetworkThe(2010),Drama
268,87232,4.5,X-Men:FirstClass(2011),Action|Adventure|Sci-Fi|Thriller|War
268,87306,4.5,Super8(2011),Mystery|Sci-Fi|Thriller|IMAX
268,88267,4.5,WinniethePooh(2011),Animation|Children|Comedy
268,47,4,Seven(a.k.a.Se7en)(1995),Mystery|Thriller
268,293,4,L̩on:TheProfessional(a.k.a.TheProfessional)(L̩on)(1994),Action|Crime|Drama|Thriller
268,380,4,TrueLies(1994),Action|Adventure|Comedy|Romance|Thriller
268,457,4,FugitiveThe(1993),Thriller
268,592,4,Batman(1989),Action|Crime|Thriller
268,904,4,RearWindow(1954),Mystery|Thriller
268,906,4,Gaslight(1944),Drama|Thriller
268,1029,4,Dumbo(1941),Animation|Children|Drama|Musical
268,1073,4,WillyWonka&theChocolateFactory(1971),Children|Comedy|Fantasy|Musical
268,1093,4,DoorsThe(1991),Drama
268,1099,4,ChristmasCarolA(1938),Children|Drama|Fantasy
268,1101,4,TopGun(1986),Action|Romance
268,1148,4,Wallace&Gromit:TheWrongTrousers(1993),Animation|Children|Comedy|Crime
268,1208,4,ApocalypseNow(1979),Action|Drama|War
268,1210,4,StarWars:EpisodeVI-ReturnoftheJedi(1983),Action|Adventure|Sci-Fi
268,1219,4,Psycho(1960),Crime|Horror
268,1242,4,Glory(1989),Drama|War
268,1246,4,DeadPoetsSociety(1989),Drama
268,1247,4,GraduateThe(1967),Comedy|Drama|Romance
268,1374,4,StarTrekII:TheWrathofKhan(1982),Action|Adventure|Sci-Fi|Thriller
268,1380,4,Grease(1978),Comedy|Musical|Romance
268,1485,4,LiarLiar(1997),Comedy
268,1580,4,MeninBlack(a.k.a.MIB)(1997),Action|Comedy|Sci-Fi
268,1676,4,StarshipTroopers(1997),Action|Sci-Fi
268,1682,4,TrumanShowThe(1998),Comedy|Drama|Sci-Fi
268,1704,4,GoodWillHunting(1997),Drama|Romance
268,1923,4,There'sSomethingAboutMary(1998),Comedy|Romance
268,1994,4,Poltergeist(1982),Horror|Thriller
268,2085,4,101Dalmatians(OneHundredandOneDalmatians)(1961),Adventure|Animation|Children
268,2115,4,IndianaJonesandtheTempleofDoom(1984),Action|Adventure|Fantasy
268,2321,4,Pleasantville(1998),Comedy|Drama|Fantasy
268,2396,4,ShakespeareinLove(1998),Comedy|Drama|Romance
268,2640,4,Superman(1978),Action|Adventure|Sci-Fi
268,2648,4,Frankenstein(1931),Drama|Horror|Sci-Fi
268,2654,4,WolfManThe(1941),Drama|Fantasy|Horror
268,2683,4,AustinPowers:TheSpyWhoShaggedMe(1999),Action|Adventure|Comedy
268,2947,4,Goldfinger(1964),Action|Adventure|Thriller
268,3114,4,ToyStory2(1999),Adventure|Animation|Children|Comedy|Fantasy
268,3363,4,AmericanGraffiti(1973),Comedy|Drama
268,3507,4,OddCoupleThe(1968),Comedy
268,3928,4,AbbottandCostelloMeetFrankenstein(1948),Comedy|Horror
268,3948,4,MeettheParents(2000),Comedy
268,3977,4,Charlie'sAngels(2000),Action|Comedy
268,3996,4,CrouchingTigerHiddenDragon(Wohucanglong)(2000),Action|Drama|Romance
268,4011,4,Snatch(2000),Comedy|Crime|Thriller
268,4963,4,Ocean'sEleven(2001),Crime|Thriller
268,4995,4,BeautifulMindA(2001),Drama|Romance
268,5349,4,Spider-Man(2002),Action|Adventure|Sci-Fi|Thriller
268,5445,4,MinorityReport(2002),Action|Crime|Mystery|Sci-Fi|Thriller
268,5712,4,BlowOut(1981),Mystery|Thriller
268,5902,4,Adaptation(2002),Comedy|Drama|Romance
268,6502,4,28DaysLater(2002),Action|Horror|Sci-Fi
268,6874,4,KillBill:Vol.1(2003),Action|Crime|Thriller
268,8360,4,Shrek2(2004),Adventure|Animation|Children|Comedy|Musical|Romance
268,33493,4,StarWars:EpisodeIII-RevengeoftheSith(2005),Action|Adventure|Sci-Fi
268,33794,4,BatmanBegins(2005),Action|Crime|IMAX
268,54997,4,3:10toYuma(2007),Action|Crime|Drama|Western
268,80831,4,LetMeIn(2010),Drama|Horror|Mystery
268,81845,4,King'sSpeechThe(2010),Drama
268,81847,4,Tangled(2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX
268,84944,4,Rango(2011),Action|Adventure|Animation|Children|Comedy|Western
268,85316,4,WinniethePoohandTiggerToo(1974),Animation|Children
268,85788,4,Insidious(2010),Fantasy|Horror|Thriller
268,2,3.5,Jumanji(1995),Adventure|Children|Fantasy
268,11,3.5,AmericanPresidentThe(1995),Comedy|Drama|Romance
268,39,3.5,Clueless(1995),Comedy|Romance
268,50,3.5,UsualSuspectsThe(1995),Crime|Mystery|Thriller
268,104,3.5,HappyGilmore(1996),Comedy
268,165,3.5,DieHard:WithaVengeance(1995),Action|Crime|Thriller
268,231,3.5,Dumb&Dumber(DumbandDumber)(1994),Adventure|Comedy
268,317,3.5,SantaClauseThe(1994),Comedy|Drama|Fantasy
268,318,3.5,ShawshankRedemptionThe(1994),Crime|Drama
268,339,3.5,WhileYouWereSleeping(1995),Comedy|Romance
268,368,3.5,Maverick(1994),Adventure|Comedy|Western
268,410,3.5,AddamsFamilyValues(1993),Children|Comedy|Fantasy
268,454,3.5,FirmThe(1993),Drama|Thriller
268,508,3.5,Philadelphia(1993),Drama
268,608,3.5,Fargo(1996),Comedy|Crime|Drama|Thriller
268,648,3.5,Mission:Impossible(1996),Action|Adventure|Mystery|Thriller
268,936,3.5,Ninotchka(1939),Comedy|Romance
268,942,3.5,Laura(1944),Crime|Film-Noir|Mystery
268,1090,3.5,Platoon(1986),Drama|War
268,1097,3.5,E.T.theExtra-Terrestrial(1982),Children|Drama|Sci-Fi
268,1193,3.5,OneFlewOvertheCuckoo'sNest(1975),Drama
268,1213,3.5,Goodfellas(1990),Crime|Drama
268,1252,3.5,Chinatown(1974),Crime|Film-Noir|Mystery|Thriller
268,1517,3.5,AustinPowers:InternationalManofMystery(1997),Action|Adventure|Comedy
268,1552,3.5,ConAir(1997),Action|Adventure|Thriller
268,1610,3.5,HuntforRedOctoberThe(1990),Action|Adventure|Thriller
268,1625,3.5,GameThe(1997),Drama|Mystery|Thriller
268,1639,3.5,ChasingAmy(1997),Comedy|Drama|Romance
268,1805,3.5,WildThings(1998),Crime|Drama|Mystery|Thriller
268,1934,3.5,YouCan'tTakeItwithYou(1938),Comedy|Romance
268,1961,3.5,RainMan(1988),Drama
268,2080,3.5,LadyandtheTramp(1955),Animation|Children|Comedy|Romance
268,2174,3.5,Beetlejuice(1988),Comedy|Fantasy
268,2313,3.5,ElephantManThe(1980),Drama
268,2355,3.5,Bug'sLifeA(1998),Adventure|Animation|Children|Comedy
268,2406,3.5,RomancingtheStone(1984),Action|Adventure|Comedy|Romance
268,2572,3.5,10ThingsIHateAboutYou(1999),Comedy|Romance
268,2617,3.5,MummyThe(1999),Action|Adventure|Comedy|Fantasy|Horror|Thriller
268,2692,3.5,RunLolaRun(Lolarennt)(1998),Action|Crime
268,2700,3.5,SouthPark:BiggerLongerandUncut(1999),Animation|Comedy|Musical
268,2762,3.5,SixthSenseThe(1999),Drama|Horror|Mystery
268,2916,3.5,TotalRecall(1990),Action|Adventure|Sci-Fi|Thriller
268,2968,3.5,TimeBandits(1981),Adventure|Comedy|Fantasy|Sci-Fi
268,3408,3.5,ErinBrockovich(2000),Drama
268,3793,3.5,X-Men(2000),Action|Adventure|Sci-Fi
268,4022,3.5,CastAway(2000),Drama
268,4034,3.5,Traffic(2000),Crime|Drama|Thriller
268,4184,3.5,Bishop'sWifeThe(1947),Comedy|Drama|Romance
268,4973,3.5,Amelie(Fabuleuxdestind'Am̩liePoulainLe)(2001),Comedy|Romance
268,5989,3.5,CatchMeIfYouCan(2002),Crime|Drama
268,6365,3.5,MatrixReloadedThe(2003),Action|Adventure|Sci-Fi|Thriller|IMAX
268,6953,3.5,21Grams(2003),Crime|Drama|Mystery|Romance|Thriller
268,7121,3.5,Adam'sRib(1949),Comedy|Romance
268,7444,3.5,13Goingon30(2004),Comedy|Fantasy|Romance
268,8167,3.5,CaptainBlood(1935),Action|Adventure|Romance
268,44191,3.5,VforVendetta(2006),Action|Sci-Fi|Thriller|IMAX
268,46578,3.5,LittleMissSunshine(2006),Adventure|Comedy|Drama
268,53000,3.5,28WeeksLater(2007),Horror|Sci-Fi|Thriller
268,53953,3.5,1408(2007),Drama|Horror|Thriller
268,54190,3.5,AcrosstheUniverse(2007),Drama|Fantasy|Musical|Romance
268,65135,3.5,Blackadder'sChristmasCarol(1988),Comedy
268,77846,3.5,12AngryMen(1997),Crime|Drama
268,78469,3.5,A-TeamThe(2010),Action|Comedy|Thriller
268,84152,3.5,Limitless(2011),Sci-Fi|Thriller
268,84392,3.5,LincolnLawyerThe(2011),Crime|Drama|Thriller
268,84954,3.5,AdjustmentBureauThe(2011),Romance|Sci-Fi|Thriller
268,85881,3.5,WinWin(2011),Comedy|Drama
268,87869,3.5,HorribleBosses(2011),Comedy|Crime
268,88140,3.5,CaptainAmerica:TheFirstAvenger(2011),Action|Adventure|Sci-Fi|Thriller|War
268,88405,3.5,FriendswithBenefits(2011),Comedy|Romance
268,89300,3.5,Win/win(2010),Drama
562,50,5,UsualSuspectsThe(1995),Crime|Mystery|Thriller
562,223,5,Clerks(1994),Comedy
562,260,5,StarWars:EpisodeIV-ANewHope(1977),Action|Adventure|Sci-Fi
562,296,5,PulpFiction(1994),Comedy|Crime|Drama|Thriller
562,318,5,ShawshankRedemptionThe(1994),Crime|Drama
562,480,5,JurassicPark(1993),Action|Adventure|Sci-Fi|Thriller
562,589,5,Terminator2:JudgmentDay(1991),Action|Sci-Fi
562,593,5,SilenceoftheLambsThe(1991),Crime|Horror|Thriller
562,1089,5,ReservoirDogs(1992),Crime|Mystery|Thriller
562,1196,5,StarWars:EpisodeV-TheEmpireStrikesBack(1980),Action|Adventure|Sci-Fi
562,1197,5,PrincessBrideThe(1987),Action|Adventure|Comedy|Fantasy|Romance
562,1198,5,RaidersoftheLostArk(IndianaJonesandtheRaidersoftheLostArk)(1981),Action|Adventure
562,1210,5,StarWars:EpisodeVI-ReturnoftheJedi(1983),Action|Adventure|Sci-Fi
562,1215,5,ArmyofDarkness(1993),Action|Adventure|Comedy|Fantasy|Horror
562,1291,5,IndianaJonesandtheLastCrusade(1989),Action|Adventure
562,1517,5,AustinPowers:InternationalManofMystery(1997),Action|Adventure|Comedy
562,2028,5,SavingPrivateRyan(1998),Action|Drama|War
562,2571,5,MatrixThe(1999),Action|Sci-Fi|Thriller
562,2628,5,StarWars:EpisodeI-ThePhantomMenace(1999),Action|Adventure|Sci-Fi
562,2716,5,Ghostbusters(a.k.a.GhostBusters)(1984),Action|Comedy|Sci-Fi
562,2804,5,ChristmasStoryA(1983),Children|Comedy
562,3793,5,X-Men(2000),Action|Adventure|Sci-Fi
562,4963,5,Ocean'sEleven(2001),Crime|Thriller
562,4993,5,LordoftheRings:TheFellowshipoftheRingThe(2001),Adventure|Fantasy
562,5349,5,Spider-Man(2002),Action|Adventure|Sci-Fi|Thriller
562,5378,5,StarWars:EpisodeII-AttackoftheClones(2002),Action|Adventure|Sci-Fi|IMAX
562,5952,5,LordoftheRings:TheTwoTowersThe(2002),Adventure|Fantasy
562,7153,5,LordoftheRings:TheReturnoftheKingThe(2003),Action|Adventure|Drama|Fantasy
562,33493,5,StarWars:EpisodeIII-RevengeoftheSith(2005),Action|Adventure|Sci-Fi
562,1,4.5,ToyStory(1995),Adventure|Animation|Children|Comedy|Fantasy
562,47,4.5,Seven(a.k.a.Se7en)(1995),Mystery|Thriller
562,150,4.5,Apollo13(1995),Adventure|Drama|IMAX
562,253,4.5,InterviewwiththeVampire:TheVampireChronicles(1994),Drama|Horror
562,293,4.5,L̩on:TheProfessional(a.k.a.TheProfessional)(L̩on)(1994),Action|Crime|Drama|Thriller
562,353,4.5,CrowThe(1994),Action|Crime|Fantasy|Thriller
562,364,4.5,LionKingThe(1994),Adventure|Animation|Children|Drama|Musical|IMAX
562,592,4.5,Batman(1989),Action|Crime|Thriller
562,597,4.5,PrettyWoman(1990),Comedy|Romance
562,608,4.5,Fargo(1996),Comedy|Crime|Drama|Thriller
562,1036,4.5,DieHard(1988),Action|Crime|Thriller
562,1073,4.5,WillyWonka&theChocolateFactory(1971),Children|Comedy|Fantasy|Musical
562,1097,4.5,E.T.theExtra-Terrestrial(1982),Children|Drama|Sci-Fi
562,1213,4.5,Goodfellas(1990),Crime|Drama
562,1246,4.5,DeadPoetsSociety(1989),Drama
562,1610,4.5,HuntforRedOctoberThe(1990),Action|Adventure|Thriller
562,1639,4.5,ChasingAmy(1997),Comedy|Drama|Romance
562,1704,4.5,GoodWillHunting(1997),Drama|Romance
562,1909,4.5,X-Files:FighttheFutureThe(1998),Action|Crime|Mystery|Sci-Fi|Thriller
562,2058,4.5,NegotiatorThe(1998),Action|Crime|Drama|Mystery|Thriller
562,2115,4.5,IndianaJonesandtheTempleofDoom(1984),Action|Adventure|Fantasy
562,2194,4.5,UntouchablesThe(1987),Action|Crime|Drama
562,2268,4.5,FewGoodMenA(1992),Crime|Drama|Thriller
562,2502,4.5,OfficeSpace(1999),Comedy|Crime
562,2683,4.5,AustinPowers:TheSpyWhoShaggedMe(1999),Action|Adventure|Comedy
562,2700,4.5,SouthPark:BiggerLongerandUncut(1999),Animation|Comedy|Musical
