,userId,movieId,prediction,title,genres
2057,246,50641,4.363843,House(Hausu)(1977),Comedy|Fantasy|Horror
2058,246,92210,4.3424287,DisappearanceofHaruhiSuzumiyaThe(SuzumiyaHaruhinosh̫shitsu)(2010),Adventure|Animation|Drama|Mystery|Sci-Fi
2059,246,110873,4.3424287,CentenarianWhoClimbedOuttheWindowandVanishedThe(Hundra̴ringensomklevutgenomf̦nstretochf̦rsvann)(2013),Adventure|Comedy|Drama
2060,246,85179,4.324106,SummerWars(Sam̢w̫zu)(2009),Adventure|Animation|Comedy|Sci-Fi
2061,246,6413,4.3091116,ElectricHorsemanThe(1979),Comedy|Western
2062,246,2924,4.305197,DrunkenMaster(Juikuen)(1978),Action|Comedy
2063,246,8132,4.273316,Gladiator(1992),Action|Drama
2064,246,8955,4.2673883,Undertow(2004),Crime|Drama|Thriller
2065,346,6413,4.795179,ElectricHorsemanThe(1979),Comedy|Western
2066,476,83411,4.4676332,Cops(1922),Comedy
2067,476,83318,4.4676332,GoatThe(1921),Comedy
2068,476,92494,4.2309737,DylanMoran:Monster(2004),Comedy|Documentary
2069,476,3216,4.2309737,VampyrosLesbos(VampirasLas)(1971),Fantasy|Horror|Thriller
2070,476,40412,4.1764174,DeadMan'sShoes(2004),Crime|Thriller
2071,476,73344,4.156127,ProphetA(UnProph̬te)(2009),Crime|Drama
2072,476,93040,4.052005,CivilWarThe(1990),Documentary|War
2073,476,8955,4.025119,Undertow(2004),Crime|Drama|Thriller
2074,476,80599,4.020869,BusterKeaton:AHardActtoFollow(1987),Documentary
2075,476,8609,4.020869,OurHospitality(1923),Comedy
2076,476,7074,4.020869,NavigatorThe(1924),Comedy
2077,476,31547,4.020869,LessonsofDarkness(LektioneninFinsternis)(1992),Documentary|War
2078,476,5059,4.020869,LittleDieterNeedstoFly(1997),Documentary
2079,476,72647,4.020869,Zorn'sLemma(1970),Drama
2080,476,26400,4.020869,GatesofHeaven(1978),Documentary
2081,476,25764,4.020869,CameramanThe(1928),Comedy|Drama|Romance
2082,476,4405,4.020869,LastLaughThe(LetzteMannDer)(1924),Drama
2083,476,8797,4.020869,Salesman(1969),Documentary
2084,476,3309,4.020869,Dog'sLifeA(1918),Comedy
2085,476,93320,4.016263,TrailerParkBoys(1999),Comedy|Crime
2086,367,83318,4.6858134,GoatThe(1921),Comedy
2087,367,83411,4.6858134,Cops(1922),Comedy
2088,367,73344,4.55806,ProphetA(UnProph̬te)(2009),Crime|Drama
2089,367,632,4.446728,LandandFreedom(Tierraylibertad)(1995),Drama|War
2090,367,53,4.446728,Lamerica(1994),Adventure|Drama
2091,367,54328,4.4459,MyBestFriend(Monmeilleurami)(2006),Comedy
2092,367,77846,4.4238772,12AngryMen(1997),Crime|Drama
2093,367,8530,4.3687954,DearFrankie(2004),Drama|Romance
2094,367,108583,4.297044,FawltyTowers(1975-1979),Comedy
2095,367,7208,4.2969723,Dr.JekyllandMr.Hyde(1941),Drama|Horror
2096,367,8650,4.2969723,LongDay'sJourneyIntoNight(1962),Drama
2097,367,8121,4.2969723,SeducingDoctorLewis(Grandes̩ductionLa)(2003),Comedy
2098,367,47728,4.2969723,GreenforDanger(1946),Crime|Mystery
2099,367,25852,4.2969723,Gaslight(1940),Mystery|Thriller
2100,367,32525,4.2969723,TheEarringsofMadamede...(1953),Drama|Romance
2101,367,1859,4.27303,TasteofCherry(Ta'meguilass)(1997),Drama
2102,539,83318,5.083505,GoatThe(1921),Comedy
2103,539,83411,5.083505,Cops(1922),Comedy
2104,539,3309,4.575155,Dog'sLifeA(1918),Comedy
2105,539,31547,4.575155,LessonsofDarkness(LektioneninFinsternis)(1992),Documentary|War
2106,539,5059,4.575155,LittleDieterNeedstoFly(1997),Documentary
2107,539,8797,4.575155,Salesman(1969),Documentary
2108,539,72647,4.575155,Zorn'sLemma(1970),Drama
2109,539,8609,4.575155,OurHospitality(1923),Comedy
2110,539,26400,4.575155,GatesofHeaven(1978),Documentary
2111,539,4405,4.575155,LastLaughThe(LetzteMannDer)(1924),Drama
2112,539,7074,4.575155,NavigatorThe(1924),Comedy
2113,539,25764,4.575155,CameramanThe(1928),Comedy|Drama|Romance
2114,539,80599,4.575155,BusterKeaton:AHardActtoFollow(1987),Documentary
2115,539,73344,4.503534,ProphetA(UnProph̬te)(2009),Crime|Drama
2116,539,6918,4.4671445,UnvanquishedThe(Aparajito)(1957),Drama
2117,539,3216,4.4286766,VampyrosLesbos(VampirasLas)(1971),Fantasy|Horror|Thriller
2118,539,92494,4.4286766,DylanMoran:Monster(2004),Comedy|Documentary
2119,539,759,4.393696,MayaLin:AStrongClearVision(1994),Documentary
2120,539,2920,4.3868127,ChildrenofParadise(Lesenfantsduparadis)(1945),Drama|Romance
2121,539,65037,4.3856425,BenX(2007),Drama
2122,599,6413,5.202765,ElectricHorsemanThe(1979),Comedy|Western
2123,599,64716,4.9434686,SevenPounds(2008),Drama
2124,599,65037,4.864301,BenX(2007),Drama
2125,599,4755,4.838413,WishUponaStar(1996),Comedy
2126,599,98491,4.798793,Paperman(2012),Animation|Comedy|Romance
2127,599,106438,4.7701077,Philomena(2013),Comedy|Drama
2128,599,8535,4.720242,De-Lovely(2004),Drama|Musical
2129,599,68099,4.708351,Apollo13:TotheEdgeandBack(1994),Documentary
2130,599,42418,4.705298,NewWorldThe(2005),Adventure|Drama|Romance
2131,599,2924,4.6512027,DrunkenMaster(Juikuen)(1978),Action|Comedy
2132,111,83318,4.769538,GoatThe(1921),Comedy
2133,111,83411,4.769538,Cops(1922),Comedy
2134,111,6413,4.577123,ElectricHorsemanThe(1979),Comedy|Western
2135,111,54328,4.5105596,MyBestFriend(Monmeilleurami)(2006),Comedy
2136,111,73344,4.492907,ProphetA(UnProph̬te)(2009),Crime|Drama
2137,111,9010,4.463539,LoveMeIfYouDare(Jeuxd'enfants)(2003),Drama|Romance
2138,111,65037,4.449291,BenX(2007),Drama
2139,111,8530,4.439796,DearFrankie(2004),Drama|Romance
2140,111,4755,4.4077168,WishUponaStar(1996),Comedy
2141,111,89904,4.391705,TheArtist(2011),Comedy|Drama|Romance
2142,111,2924,4.3778367,DrunkenMaster(Juikuen)(1978),Action|Comedy
2143,111,7502,4.356163,BandofBrothers(2001),Action|Drama|War
2144,111,91653,4.34576,WeBoughtaZoo(2011),Comedy|Drama
2145,111,53,4.331136,Lamerica(1994),Adventure|Drama
2146,111,632,4.331136,LandandFreedom(Tierraylibertad)(1995),Drama|War
2147,111,77658,4.3270917,Cosmos(1980),Documentary
2148,224,83411,5.8022027,Cops(1922),Comedy
2149,224,83318,5.8022027,GoatThe(1921),Comedy
2150,224,65037,5.5304084,BenX(2007),Drama
2151,224,8530,5.446521,DearFrankie(2004),Drama|Romance
2152,224,73344,5.4307756,ProphetA(UnProph̬te)(2009),Crime|Drama
2153,224,54328,5.426768,MyBestFriend(Monmeilleurami)(2006),Comedy
2154,224,108583,5.2300377,FawltyTowers(1975-1979),Comedy
2155,224,5059,5.221982,LittleDieterNeedstoFly(1997),Documentary
2156,224,25764,5.221982,CameramanThe(1928),Comedy|Drama|Romance
2157,224,3309,5.221982,Dog'sLifeA(1918),Comedy
2158,224,7074,5.221982,NavigatorThe(1924),Comedy
2159,224,8609,5.221982,OurHospitality(1923),Comedy
2160,224,4405,5.221982,LastLaughThe(LetzteMannDer)(1924),Drama
2161,224,31547,5.221982,LessonsofDarkness(LektioneninFinsternis)(1992),Documentary|War
2162,224,8797,5.221982,Salesman(1969),Documentary
2163,224,26400,5.221982,GatesofHeaven(1978),Documentary
2164,224,72647,5.221982,Zorn'sLemma(1970),Drama
2165,224,80599,5.221982,BusterKeaton:AHardActtoFollow(1987),Documentary
2166,224,8955,5.1737056,Undertow(2004),Crime|Drama|Thriller
2167,224,6918,5.173037,UnvanquishedThe(Aparajito)(1957),Drama
2168,654,83411,5.6338286,Cops(1922),Comedy
2169,654,83318,5.6338286,GoatThe(1921),Comedy
2170,654,65037,5.4644814,BenX(2007),Drama
2171,654,8530,5.3835297,DearFrankie(2004),Drama|Romance
2172,654,54328,5.3578835,MyBestFriend(Monmeilleurami)(2006),Comedy
2173,654,73344,5.355075,ProphetA(UnProph̬te)(2009),Crime|Drama
2174,654,6413,5.1790023,ElectricHorsemanThe(1979),Comedy|Western
2175,654,110873,5.1428657,CentenarianWhoClimbedOuttheWindowandVanishedThe(Hundra̴ringensomklevutgenomf̦nstretochf̦rsvann)(2013),Adventure|Comedy|Drama
2176,654,92210,5.1428657,DisappearanceofHaruhiSuzumiyaThe(SuzumiyaHaruhinosh̫shitsu)(2010),Adventure|Animation|Drama|Mystery|Sci-Fi
2177,654,9010,5.135725,LoveMeIfYouDare(Jeuxd'enfants)(2003),Drama|Romance
2178,654,108583,5.130248,FawltyTowers(1975-1979),Comedy
2179,654,77846,5.122783,12AngryMen(1997),Crime|Drama
2180,654,8955,5.085532,Undertow(2004),Crime|Drama|Thriller
2181,654,72647,5.0704455,Zorn'sLemma(1970),Drama
2182,654,25764,5.0704455,CameramanThe(1928),Comedy|Drama|Romance
2183,654,7074,5.0704455,NavigatorThe(1924),Comedy
2184,654,8797,5.0704455,Salesman(1969),Documentary
2185,654,26400,5.0704455,GatesofHeaven(1978),Documentary
2186,654,4405,5.0704455,LastLaughThe(LetzteMannDer)(1924),Drama
2187,519,83411,5.839998,Cops(1922),Comedy
2188,519,83318,5.839998,GoatThe(1921),Comedy
2189,519,73344,5.2951374,ProphetA(UnProph̬te)(2009),Crime|Drama
2190,519,92494,5.276707,DylanMoran:Monster(2004),Comedy|Documentary
2191,519,3216,5.276707,VampyrosLesbos(VampirasLas)(1971),Fantasy|Horror|Thriller
2192,519,80599,5.255997,BusterKeaton:AHardActtoFollow(1987),Documentary
2193,519,72647,5.255997,Zorn'sLemma(1970),Drama
2194,519,8609,5.255997,OurHospitality(1923),Comedy
2195,519,8797,5.255997,Salesman(1969),Documentary
2196,519,25764,5.255997,CameramanThe(1928),Comedy|Drama|Romance
2197,519,5059,5.255997,LittleDieterNeedstoFly(1997),Documentary
2198,519,4405,5.255997,LastLaughThe(LetzteMannDer)(1924),Drama
2199,519,26400,5.255997,GatesofHeaven(1978),Documentary
2200,519,31547,5.255997,LessonsofDarkness(LektioneninFinsternis)(1992),Documentary|War
2201,519,7074,5.255997,NavigatorThe(1924),Comedy
2202,519,3309,5.255997,Dog'sLifeA(1918),Comedy
2203,519,40412,5.2084994,DeadMan'sShoes(2004),Crime|Thriller
2204,519,3030,5.1944747,Yojimbo(1961),Action|Adventure
2205,519,6918,5.072055,UnvanquishedThe(Aparajito)(1957),Drama
2206,519,54328,5.0628414,MyBestFriend(Monmeilleurami)(2006),Comedy
2207,47,65037,5.0849514,BenX(2007),Drama
2208,47,83318,4.9663877,GoatThe(1921),Comedy
2209,47,83411,4.9663877,Cops(1922),Comedy
2210,47,8530,4.961069,DearFrankie(2004),Drama|Romance
2211,47,108583,4.886305,FawltyTowers(1975-1979),Comedy
2212,47,54328,4.8732314,MyBestFriend(Monmeilleurami)(2006),Comedy
2213,47,73344,4.786771,ProphetA(UnProph̬te)(2009),Crime|Drama
2214,47,92210,4.7454653,DisappearanceofHaruhiSuzumiyaThe(SuzumiyaHaruhinosh̫shitsu)(2010),Adventure|Animation|Drama|Mystery|Sci-Fi
2215,47,110873,4.7454653,CentenarianWhoClimbedOuttheWindowandVanishedThe(Hundra̴ringensomklevutgenomf̦nstretochf̦rsvann)(2013),Adventure|Comedy|Drama
2216,47,77846,4.7209435,12AngryMen(1997),Crime|Drama
2217,47,6413,4.700789,ElectricHorsemanThe(1979),Comedy|Western
2218,47,9010,4.6869245,LoveMeIfYouDare(Jeuxd'enfants)(2003),Drama|Romance
2219,47,85179,4.6833024,SummerWars(Sam̢w̫zu)(2009),Adventure|Animation|Comedy|Sci-Fi
2220,47,2563,4.6754413,DangerousBeauty(1998),Drama
2221,47,7075,4.6444893,CourtJesterThe(1956),Adventure|Comedy|Musical
2222,47,5244,4.625059,ShogunAssassin(1980),Action|Adventure
2223,47,93320,4.625059,TrailerParkBoys(1999),Comedy|Crime
2224,47,50641,4.625059,House(Hausu)(1977),Comedy|Fantasy|Horror
2225,140,91653,4.526219,WeBoughtaZoo(2011),Comedy|Drama
2226,140,9010,4.5092196,LoveMeIfYouDare(Jeuxd'enfants)(2003),Drama|Romance
2227,140,65037,4.446764,BenX(2007),Drama
2228,140,54328,4.4208264,MyBestFriend(Monmeilleurami)(2006),Comedy
2229,140,83411,4.4020243,Cops(1922),Comedy
2230,140,83318,4.4020243,GoatThe(1921),Comedy
2231,140,3437,4.363572,CoolasIce(1991),Drama
2232,140,1147,4.3241673,WhenWeWereKings(1996),Documentary
2233,140,1859,4.2704687,TasteofCherry(Ta'meguilass)(1997),Drama
2234,140,31193,4.259454,ManyAdventuresofWinniethePoohThe(1977),Animation|Children|Musical
2235,140,2563,4.247012,DangerousBeauty(1998),Drama
2236,140,106920,4.246618,Her(2013),Drama|Romance|Sci-Fi
2237,140,3915,4.2381163,Girlfight(2000),Drama
2238,140,108583,4.2280555,FawltyTowers(1975-1979),Comedy
2239,140,50641,4.178188,House(Hausu)(1977),Comedy|Fantasy|Horror
2240,140,5244,4.178188,ShogunAssassin(1980),Action|Adventure
2241,140,93320,4.178188,TrailerParkBoys(1999),Comedy|Crime
2242,140,3038,4.1723566,FaceintheCrowdA(1957),Drama
2243,416,65037,4.5046744,BenX(2007),Drama
2244,416,83318,4.4446964,GoatThe(1921),Comedy
2245,416,83411,4.4446964,Cops(1922),Comedy
2246,416,6413,4.433344,ElectricHorsemanThe(1979),Comedy|Western
2247,416,8530,4.3848557,DearFrankie(2004),Drama|Romance
2248,416,54328,4.376673,MyBestFriend(Monmeilleurami)(2006),Comedy
2249,416,73344,4.265202,ProphetA(UnProph̬te)(2009),Crime|Drama
2250,416,9010,4.224851,LoveMeIfYouDare(Jeuxd'enfants)(2003),Drama|Romance
2251,416,8955,4.1564097,Undertow(2004),Crime|Drama|Thriller
2252,416,6918,4.114647,UnvanquishedThe(Aparajito)(1957),Drama
2253,416,1860,4.108463,Character(Karakter)(1997),Drama
2254,416,77846,4.0936337,12AngryMen(1997),Crime|Drama
2255,416,92210,4.0928545,DisappearanceofHaruhiSuzumiyaThe(SuzumiyaHaruhinosh̫shitsu)(2010),Adventure|Animation|Drama|Mystery|Sci-Fi
2256,416,110873,4.0928545,CentenarianWhoClimbedOuttheWindowandVanishedThe(Hundra̴ringensomklevutgenomf̦nstretochf̦rsvann)(2013),Adventure|Comedy|Drama
2257,416,318,4.0771236,ShawshankRedemptionThe(1994),Crime|Drama
2258,416,4459,4.0768933,Alaska:SpiritoftheWild(1997),Documentary|IMAX
2259,416,116,4.0729675,AnneFrankRemembered(1995),Documentary
2260,416,31193,4.068391,ManyAdventuresofWinniethePoohThe(1977),Animation|Children|Musical
2261,416,77837,4.054208,YouDon'tKnowJack(2010),Drama
2262,556,65037,5.3058567,BenX(2007),Drama
2263,556,8530,5.1510415,DearFrankie(2004),Drama|Romance
2264,556,54328,5.1364098,MyBestFriend(Monmeilleurami)(2006),Comedy
2265,556,108583,5.12318,FawltyTowers(1975-1979),Comedy
2266,556,6959,5.066031,Timeline(2003),Action|Adventure|Sci-Fi
2267,556,51935,5.0301642,Shooter(2007),Action|Drama|Thriller
2268,556,77846,5.0114307,12AngryMen(1997),Crime|Drama
2269,556,85179,5.0045934,SummerWars(Sam̢w̫zu)(2009),Adventure|Animation|Comedy|Sci-Fi
2270,556,65216,5.001834,Defiance(2008),Drama|Thriller|War
2271,556,6413,4.9627376,ElectricHorsemanThe(1979),Comedy|Western
2272,556,2563,4.9186616,DangerousBeauty(1998),Drama
2273,556,89774,4.9186454,Warrior(2011),Drama
2274,556,3612,4.8953023,TheSlipperandtheRose:TheStoryofCinderella(1976),Adventure|Children|Fantasy|Musical|Romance
2275,556,31193,4.8916264,ManyAdventuresofWinniethePoohThe(1977),Animation|Children|Musical
2276,556,92210,4.8822775,DisappearanceofHaruhiSuzumiyaThe(SuzumiyaHaruhinosh̫shitsu)(2010),Adventure|Animation|Drama|Mystery|Sci-Fi
2277,556,110873,4.8822775,CentenarianWhoClimbedOuttheWindowandVanishedThe(Hundra̴ringensomklevutgenomf̦nstretochf̦rsvann)(2013),Adventure|Comedy|Drama
2278,556,152081,4.8505793,Zootopia(2016),Action|Adventure|Animation|Children|Comedy
2279,556,68099,4.8464484,Apollo13:TotheEdgeandBack(1994),Documentary
2280,177,83318,5.713299,GoatThe(1921),Comedy
2281,177,83411,5.713299,Cops(1922),Comedy
2282,177,65037,5.6302443,BenX(2007),Drama
2283,177,54328,5.5443063,MyBestFriend(Monmeilleurami)(2006),Comedy
2284,177,73344,5.5370436,ProphetA(UnProph̬te)(2009),Crime|Drama
2285,177,8530,5.463307,DearFrankie(2004),Drama|Romance
2286,177,77846,5.2544546,12AngryMen(1997),Crime|Drama
2287,177,6918,5.238084,UnvanquishedThe(Aparajito)(1957),Drama
2288,177,1860,5.2315874,Character(Karakter)(1997),Drama
2289,177,92210,5.225254,DisappearanceofHaruhiSuzumiyaThe(SuzumiyaHaruhinosh̫shitsu)(2010),Adventure|Animation|Drama|Mystery|Sci-Fi
2290,177,110873,5.225254,CentenarianWhoClimbedOuttheWindowandVanishedThe(Hundra̴ringensomklevutgenomf̦nstretochf̦rsvann)(2013),Adventure|Comedy|Drama
2291,177,8955,5.2230735,Undertow(2004),Crime|Drama|Thriller
2292,177,1859,5.209474,TasteofCherry(Ta'meguilass)(1997),Drama
2293,177,9010,5.1797123,LoveMeIfYouDare(Jeuxd'enfants)(2003),Drama|Romance
2294,177,40412,5.152907,DeadMan'sShoes(2004),Crime|Thriller
2295,177,4405,5.1419687,LastLaughThe(LetzteMannDer)(1924),Drama
2296,177,7074,5.1419687,NavigatorThe(1924),Comedy
2297,177,25764,5.1419687,CameramanThe(1928),Comedy|Drama|Romance
2298,671,83411,5.061713,Cops(1922),Comedy
2299,671,83318,5.061713,GoatThe(1921),Comedy
2300,671,54328,4.75871,MyBestFriend(Monmeilleurami)(2006),Comedy
2301,671,65037,4.699701,BenX(2007),Drama
2302,671,8530,4.661831,DearFrankie(2004),Drama|Romance
2303,671,73344,4.6430635,ProphetA(UnProph̬te)(2009),Crime|Drama
2304,671,3309,4.5555425,Dog'sLifeA(1918),Comedy
2305,671,5059,4.5555425,LittleDieterNeedstoFly(1997),Documentary
2306,671,4405,4.5555425,LastLaughThe(LetzteMannDer)(1924),Drama
2307,671,31547,4.5555425,LessonsofDarkness(LektioneninFinsternis)(1992),Documentary|War
2308,671,8609,4.5555425,OurHospitality(1923),Comedy
2309,671,26400,4.5555425,GatesofHeaven(1978),Documentary
2310,671,72647,4.5555425,Zorn'sLemma(1970),Drama
2311,671,8797,4.5555425,Salesman(1969),Documentary
2312,671,25764,4.5555425,CameramanThe(1928),Comedy|Drama|Romance
2313,671,7074,4.5555425,NavigatorThe(1924),Comedy
2314,671,80599,4.5555425,BusterKeaton:AHardActtoFollow(1987),Documentary
2315,671,6413,4.538252,ElectricHorsemanThe(1979),Comedy|Western
2316,671,31193,4.421689,ManyAdventuresofWinniethePoohThe(1977),Animation|Children|Musical
2317,671,4459,4.4153585,Alaska:SpiritoftheWild(1997),Documentary|IMAX
2318,132,83411,5.863995,Cops(1922),Comedy
2319,132,83318,5.863995,GoatThe(1921),Comedy
2320,132,92494,5.491996,DylanMoran:Monster(2004),Comedy|Documentary
2321,132,3216,5.491996,VampyrosLesbos(VampirasLas)(1971),Fantasy|Horror|Thriller
2322,132,40412,5.3436775,DeadMan'sShoes(2004),Crime|Thriller
2323,132,6918,5.317997,UnvanquishedThe(Aparajito)(1957),Drama
2324,132,80599,5.2775955,BusterKeaton:AHardActtoFollow(1987),Documentary
2325,132,8609,5.2775955,OurHospitality(1923),Comedy
2326,132,7074,5.2775955,NavigatorThe(1924),Comedy
2327,132,26400,5.2775955,GatesofHeaven(1978),Documentary
2328,132,31547,5.2775955,LessonsofDarkness(LektioneninFinsternis)(1992),Documentary|War
2329,132,72647,5.2775955,Zorn'sLemma(1970),Drama
2330,132,3309,5.2775955,Dog'sLifeA(1918),Comedy
2331,132,25764,5.2775955,CameramanThe(1928),Comedy|Drama|Romance
2332,132,8797,5.2775955,Salesman(1969),Documentary
2333,132,4405,5.2775955,LastLaughThe(LetzteMannDer)(1924),Drama
2334,132,5059,5.2775955,LittleDieterNeedstoFly(1997),Documentary
2335,132,97957,5.194057,Excision(2012),Crime|Drama|Horror|Thriller
2336,132,3030,5.1588764,Yojimbo(1961),Action|Adventure
2337,152,83411,4.611873,Cops(1922),Comedy
2338,152,83318,4.611873,GoatThe(1921),Comedy
2339,152,8530,4.5857906,DearFrankie(2004),Drama|Romance
2340,152,54328,4.3966956,MyBestFriend(Monmeilleurami)(2006),Comedy
2341,152,73344,4.3559813,ProphetA(UnProph̬te)(2009),Crime|Drama
2342,152,65037,4.3155527,BenX(2007),Drama
2343,152,92494,4.210632,DylanMoran:Monster(2004),Comedy|Documentary
2344,152,3216,4.210632,VampyrosLesbos(VampirasLas)(1971),Fantasy|Horror|Thriller
2345,152,40412,4.190587,DeadMan'sShoes(2004),Crime|Thriller
2346,152,80599,4.1506853,BusterKeaton:AHardActtoFollow(1987),Documentary
2347,152,25764,4.1506853,CameramanThe(1928),Comedy|Drama|Romance
2348,152,5059,4.1506853,LittleDieterNeedstoFly(1997),Documentary
2349,152,4405,4.1506853,LastLaughThe(LetzteMannDer)(1924),Drama
2350,152,72647,4.1506853,Zorn'sLemma(1970),Drama
2351,152,8797,4.1506853,Salesman(1969),Documentary
2352,152,7074,4.1506853,NavigatorThe(1924),Comedy
2353,152,3309,4.1506853,Dog'sLifeA(1918),Comedy
2354,152,26400,4.1506853,GatesofHeaven(1978),Documentary
2355,152,31547,4.1506853,LessonsofDarkness(LektioneninFinsternis)(1992),Documentary|War
2356,152,8609,4.1506853,OurHospitality(1923),Comedy
2357,444,83411,4.832269,Cops(1922),Comedy
2358,444,83318,4.832269,GoatThe(1921),Comedy
2359,444,73344,4.7024455,ProphetA(UnProph̬te)(2009),Crime|Drama
2360,444,759,4.5732694,MayaLin:AStrongClearVision(1994),Documentary
2361,444,6918,4.5437546,UnvanquishedThe(Aparajito)(1957),Drama
2362,444,32525,4.539075,TheEarringsofMadamede...(1953),Drama|Romance
2363,444,8650,4.539075,LongDay'sJourneyIntoNight(1962),Drama
2364,444,7208,4.539075,Dr.JekyllandMr.Hyde(1941),Drama|Horror
2365,444,47728,4.539075,GreenforDanger(1946),Crime|Mystery
2366,444,25852,4.539075,Gaslight(1940),Mystery|Thriller
2367,444,8121,4.539075,SeducingDoctorLewis(Grandes̩ductionLa)(2003),Comedy
2368,444,6413,4.484361,ElectricHorsemanThe(1979),Comedy|Western
2369,444,108583,4.4725933,FawltyTowers(1975-1979),Comedy
2370,444,2920,4.4642706,ChildrenofParadise(Lesenfantsduparadis)(1945),Drama|Romance
2371,444,632,4.4589086,LandandFreedom(Tierraylibertad)(1995),Drama|War
2372,444,53,4.4589086,Lamerica(1994),Adventure|Drama
2373,444,6783,4.4413385,RulesoftheGameThe(Lar̬gledujeu)(1939),Comedy|Drama
2374,444,54328,4.4370503,MyBestFriend(Monmeilleurami)(2006),Comedy
2375,444,8751,4.435226,GunCrazy(a.k.a.DeadlyIstheFemale)(1949),Crime|Drama|Film-Noir
2376,444,8530,4.430073,DearFrankie(2004),Drama|Romance
2377,665,6413,4.824656,ElectricHorsemanThe(1979),Comedy|Western
2378,665,8530,4.5436964,DearFrankie(2004),Drama|Romance
2379,665,54328,4.4877033,MyBestFriend(Monmeilleurami)(2006),Comedy
2380,665,65037,4.468541,BenX(2007),Drama
2381,665,83318,4.4571753,GoatThe(1921),Comedy
2382,665,83411,4.4571753,Cops(1922),Comedy
2383,665,8535,4.3780985,De-Lovely(2004),Drama|Musical
2384,665,31193,4.3689957,ManyAdventuresofWinniethePoohThe(1977),Animation|Children|Musical
2385,665,4459,4.246682,Alaska:SpiritoftheWild(1997),Documentary|IMAX
2386,665,77658,4.22622,Cosmos(1980),Documentary
2387,665,68099,4.2109766,Apollo13:TotheEdgeandBack(1994),Documentary
2388,665,110873,4.1982794,CentenarianWhoClimbedOuttheWindowandVanishedThe(Hundra̴ringensomklevutgenomf̦nstretochf̦rsvann)(2013),Adventure|Comedy|Drama
2389,665,92210,4.1982794,DisappearanceofHaruhiSuzumiyaThe(SuzumiyaHaruhinosh̫shitsu)(2010),Adventure|Animation|Drama|Mystery|Sci-Fi
2390,665,73344,4.167389,ProphetA(UnProph̬te)(2009),Crime|Drama
2391,665,106438,4.16543,Philomena(2013),Comedy|Drama
2392,665,2984,4.1554565,OnAnySunday(1971),Documentary
2393,665,108583,4.149003,FawltyTowers(1975-1979),Comedy
2394,353,83318,3.8305557,GoatThe(1921),Comedy
2395,353,83411,3.8305557,Cops(1922),Comedy
2396,353,8530,3.7723544,DearFrankie(2004),Drama|Romance
2397,353,73344,3.6599867,ProphetA(UnProph̬te)(2009),Crime|Drama
2398,353,110873,3.5705955,CentenarianWhoClimbedOuttheWindowandVanishedThe(Hundra̴ringensomklevutgenomf̦nstretochf̦rsvann)(2013),Adventure|Comedy|Drama
2399,353,92210,3.5705955,DisappearanceofHaruhiSuzumiyaThe(SuzumiyaHaruhinosh̫shitsu)(2010),Adventure|Animation|Drama|Mystery|Sci-Fi
2400,353,65037,3.5673392,BenX(2007),Drama
2401,353,54328,3.5629532,MyBestFriend(Monmeilleurami)(2006),Comedy
2402,353,8955,3.5432794,Undertow(2004),Crime|Drama|Thriller
2403,353,108583,3.534541,FawltyTowers(1975-1979),Comedy
2404,353,3030,3.5313928,Yojimbo(1961),Action|Adventure
2405,353,9010,3.5028648,LoveMeIfYouDare(Jeuxd'enfants)(2003),Drama|Romance
2406,353,759,3.4734929,MayaLin:AStrongClearVision(1994),Documentary
2407,353,131724,3.4649737,TheJinx:TheLifeandDeathsofRobertDurst(2015),Documentary
2408,353,50641,3.457517,House(Hausu)(1977),Comedy|Fantasy|Horror
2409,353,5244,3.457517,ShogunAssassin(1980),Action|Adventure
2410,353,93320,3.457517,TrailerParkBoys(1999),Comedy|Crime
2411,353,6918,3.4569454,UnvanquishedThe(Aparajito)(1957),Drama
2412,353,53,3.4476523,Lamerica(1994),Adventure|Drama
2413,353,632,3.4476523,LandandFreedom(Tierraylibertad)(1995),Drama|War
2414,185,8530,4.950893,DearFrankie(2004),Drama|Romance
2415,185,83411,4.8966513,Cops(1922),Comedy
2416,185,83318,4.8966513,GoatThe(1921),Comedy
2417,185,65037,4.8607373,BenX(2007),Drama
2418,185,6413,4.8329606,ElectricHorsemanThe(1979),Comedy|Western
2419,185,54328,4.799025,MyBestFriend(Monmeilleurami)(2006),Comedy
2420,185,73344,4.748247,ProphetA(UnProph̬te)(2009),Crime|Drama
2421,185,9010,4.616874,LoveMeIfYouDare(Jeuxd'enfants)(2003),Drama|Romance
2422,185,8955,4.5702553,Undertow(2004),Crime|Drama|Thriller
2423,185,77846,4.566149,12AngryMen(1997),Crime|Drama
2424,185,4459,4.507378,Alaska:SpiritoftheWild(1997),Documentary|IMAX
2425,185,40412,4.504069,DeadMan'sShoes(2004),Crime|Thriller
2426,185,632,4.5010924,LandandFreedom(Tierraylibertad)(1995),Drama|War
2427,185,53,4.5010924,Lamerica(1994),Adventure|Drama
2428,185,3216,4.483905,VampyrosLesbos(VampirasLas)(1971),Fantasy|Horror|Thriller
